User_ID,Attempt_Number,H_mean_ms,H_median_ms,H_std_ms,F_mean_ms,F_median_ms,F_std_ms,T_total_ms,Drift_Level
DSU-SYN-07,2,94.17,91.753,23.841,80.724,83.649,25.773,1841.968,0.009952
DSU-SYN-07,3,93.718,97.134,27.542,96.263,95.543,26.209,1893.571,0.012128
DSU-SYN-07,4,95.114,102.691,30.116,82.941,91.843,21.101,1941.457,0.014774
DSU-SYN-07,5,101.148,99.709,33.213,83.17,92.993,26.104,1920.579,0.017986
DSU-SYN-07,6,96.836,101.715,30.811,96.809,91.753,28.248,1879.645,0.021881
DSU-SYN-07,7,101.322,97.455,31.44,101.911,91.128,20.748,1891.818,0.026597
DSU-SYN-07,8,103.755,104.133,29.364,94.824,94.881,29.298,1996.253,0.032295
DSU-SYN-07,9,105.327,103.285,31.038,87.081,88.503,30.549,1949.088,0.039166
DSU-SYN-07,10,101.892,102.258,27.35,89.171,100.893,27.705,1816.629,0.047426
DSU-SYN-07,11,96.969,110.729,28.33,78.52,103.833,28.065,1934.501,0.057324
DSU-SYN-07,12,96.401,107.442,27.567,96.472,95.965,27.02,1953.132,0.069138
DSU-SYN-07,13,97.636,107.511,26.828,80.16,96.679,28.045,1980.773,0.083173
DSU-SYN-07,14,100.848,100.979,31.041,89.983,90.401,25.757,2093.574,0.09975
DSU-SYN-07,15,90.485,105.431,24.97,90.035,91.111,21.406,1985.198,0.119203
DSU-SYN-07,16,97.667,92.843,31.377,99.792,103.106,27.611,1967.984,0.141851
DSU-SYN-07,17,106.678,112.222,32.24,86.108,95.896,27.922,1845.926,0.167982
DSU-SYN-07,18,102.921,115.712,31.153,101.254,96.382,26.766,2008.238,0.197816
DSU-SYN-07,19,97.101,100.134,32.883,101.388,90.011,29.51,1985.56,0.231475
DSU-SYN-07,20,103.554,107.928,32.387,94.475,105.168,28.021,2046.58,0.268941
DSU-SYN-07,21,98.428,117.16,31.277,99.16,87.88,25.363,2101.864,0.310026
DSU-SYN-07,22,104.827,97.595,32.915,92.595,106.883,27.387,2042.837,0.354344
DSU-SYN-07,23,110.132,103.522,28.068,95.712,104.318,24.476,1925.836,0.401312
DSU-SYN-07,24,109.235,105.874,29.809,86.824,96.258,27.99,2122.381,0.450166
DSU-SYN-07,25,102.158,118.073,29.322,94.963,110.553,28.747,2033.563,0.5
DSU-SYN-07,26,106.135,117.448,34.943,95.257,102.071,28.653,2018.118,0.549834
DSU-SYN-07,27,107.512,111.589,34.368,108.477,101.327,28.098,2148.311,0.598688
DSU-SYN-07,28,105.71,115.351,31.527,96.45,98.501,32.447,2104.952,0.645656
DSU-SYN-07,29,117.635,110.637,32.692,117.597,98.784,24.271,2219.258,0.689974
DSU-SYN-07,30,106.039,113.841,30.701,105.754,100.247,28.739,2173.009,0.731059
DSU-SYN-07,31,105.806,111.119,31.481,96.396,104.164,29.643,2124.793,0.768525
DSU-SYN-07,32,110.096,115.126,30.875,109.856,115.988,28.326,2196.823,0.802184
DSU-SYN-07,33,110.792,117.59,36.575,109.418,97.328,30.747,2258.11,0.832018
DSU-SYN-07,34,111.353,121.211,31.063,98.028,109.339,25.331,2162.865,0.858149
DSU-SYN-07,35,119.302,107.091,29.701,101.247,108.565,28.903,2284.383,0.880797
DSU-SYN-07,36,117.99,119.467,33.359,110.227,104.162,32.042,2114.436,0.90025
DSU-SYN-07,37,117.694,123.22,33.603,107.175,112.067,22.815,2218.411,0.916827
DSU-SYN-07,38,113.203,117.288,34.911,108.092,103.105,29.674,2206.192,0.930862
DSU-SYN-07,39,114.557,118.564,35.801,102.284,111.236,33.302,2083.584,0.942676
DSU-SYN-07,40,115.058,115.005,32.324,103.589,109.363,34.722,2119.467,0.952574
DSU-SYN-07,41,108.461,111.571,37.61,106.426,110.391,29.147,2144.345,0.960834
DSU-SYN-07,42,113.257,130.496,36.805,104.234,114.568,28.104,2088.17,0.967705
DSU-SYN-07,43,119.633,124.108,35.968,106.657,109.796,32.081,2241.63,0.973403
DSU-SYN-07,44,112.652,110.297,33.661,116.054,103.705,31.823,2238.848,0.978119
DSU-SYN-07,45,118.441,122.822,31.659,99.964,107.768,32.465,2178.868,0.982014
DSU-SYN-07,46,111.278,109.413,37.793,114.691,115.652,32.675,2258.142,0.985226
DSU-SYN-07,47,113.574,117.749,32.355,125.603,114.421,29.108,2251.151,0.987872
DSU-SYN-07,48,109.78,126.129,31.782,112.849,117.525,31.238,2225.832,0.990048
DSU-SYN-07,49,114.921,118.357,32.002,107.185,120.043,30.012,2164.75,0.991837
DSU-SYN-07,50,112.312,124.167,35.14,113.276,109.65,31.723,2175.147,0.993307
DSU-SYN-08,1,104.66,106.465,33.382,58.888,70.874,22.954,1808.28,0.008163
DSU-SYN-08,2,96.412,103.04,27.765,61.013,73.857,21.639,1650.622,0.009952
DSU-SYN-08,3,106.065,99.011,27.56,69.546,80.604,24.807,1580.789,0.012128
DSU-SYN-08,4,107.571,105.115,28.651,64.98,75.442,27.316,1824.149,0.014774
DSU-SYN-08,5,97.813,114.263,28.957,70.88,82.027,20.234,1724.927,0.017986
DSU-SYN-08,6,105.667,104.635,31.84,72.259,76.734,22.32,1768.291,0.021881
DSU-SYN-08,7,109.192,105.607,29.625,58.913,72.97,21.208,1748.015,0.026597
DSU-SYN-08,8,111.272,101.275,34.892,73.521,77.951,20.729,1804.967,0.032295
DSU-SYN-08,9,106.211,102.805,30.499,60.123,67.816,24.395,1641.914,0.039166
DSU-SYN-08,10,121.962,96.893,28.245,68.704,85.969,23.009,1739.287,0.047426
DSU-SYN-08,11,97.625,99.114,28.753,54.491,77.693,17.282,1609.646,0.057324
DSU-SYN-08,12,104.369,98.557,32.486,67.954,82.59,24.819,1785.6,0.069138
DSU-SYN-08,13,107.298,104.484,32.843,67.28,75.125,22.166,1652.725,0.083173
DSU-SYN-08,14,109.715,102.795,29.987,62.821,70.577,25.514,1720.43,0.09975
DSU-SYN-08,15,103.643,107.658,30.339,58.783,84.356,21.806,1692.14,0.119203
DSU-SYN-08,16,108.57,109.736,31.902,60.526,81.945,22.031,1859.712,0.141851
DSU-SYN-08,17,108.829,93.318,32.873,79.963,88.659,27.931,1664.013,0.167982
DSU-SYN-08,18,113.932,101.42,32.686,61.314,75.934,21.788,1807.246,0.197816
DSU-SYN-08,19,113.981,107.02,28.915,67.822,75.997,25.795,1836.917,0.231475
DSU-SYN-08,20,115.934,102.534,25.625,59.915,89.753,22.775,1713.134,0.268941
DSU-SYN-08,21,119.605,113.376,32.737,69.66,81.252,24.518,1890.013,0.310026
DSU-SYN-08,22,114.301,111.478,35.816,65.377,87.46,23.4,1615.178,0.354344
DSU-SYN-08,23,102.394,103.602,34.451,74.111,84.977,29.211,1716.559,0.401312
DSU-SYN-08,24,113.777,111.095,31.522,74.673,75.248,28.064,1772.339,0.450166
DSU-SYN-08,25,124.968,110.307,36.177,75.28,85.66,23.288,1843.341,0.5
DSU-SYN-08,26,117.298,107.445,33.538,73.036,100.639,24.733,1958.118,0.549834
DSU-SYN-08,27,115.609,113.542,30.787,75.089,89.081,29.128,1880.147,0.598688
DSU-SYN-08,28,124.351,116.295,38.389,78.45,103.099,24.146,1825.047,0.645656
DSU-SYN-08,29,112.18,125.544,36.586,77.775,97.138,27.265,2029.623,0.689974
DSU-SYN-08,30,111.231,113.302,33.582,68.841,96.827,25.043,1956.094,0.731059
DSU-SYN-08,31,131.443,113.537,33.869,82.219,97.138,24.459,1871.392,0.768525
DSU-SYN-08,32,125.536,117.802,29.975,74.896,100.895,27.022,1872.303,0.802184
DSU-SYN-08,33,119.935,116.512,37.073,74.755,87.439,26.825,1927.619,0.832018
DSU-SYN-08,34,124.117,110.769,36.254,90.029,95.928,26.6,1935.735,0.858149
DSU-SYN-08,35,117.491,116.964,38.622,83.263,88.121,25.117,1963.301,0.880797
DSU-SYN-08,36,120.148,120.1,36.875,89.739,102.391,28.919,1889.68,0.90025
DSU-SYN-08,37,117.796,117.593,34.521,77.94,91.531,25.313,1913.021,0.916827
DSU-SYN-08,38,120.988,124.117,36.216,99.91,95.485,25.833,1964.55,0.930862
DSU-SYN-08,39,124.062,120.614,40.967,80.267,99.852,27.127,1857.828,0.942676
DSU-SYN-08,40,126.811,124.954,33.681,85.503,84.544,23.502,2044.136,0.952574
DSU-SYN-08,41,120.774,113.22,36.438,82.604,92.236,28.532,1891.931,0.960834
DSU-SYN-08,42,118.703,119.659,38.322,93.318,91.208,29.056,1920.423,0.967705
DSU-SYN-08,43,132.463,113.322,39.247,82.076,107.392,28.215,1905.902,0.973403
DSU-SYN-08,44,120.806,122.981,38.581,85.694,95.675,28.652,1987.663,0.978119
DSU-SYN-08,45,117.02,115.081,36.556,93.497,105.18,28.721,1999.716,0.982014
DSU-SYN-08,46,127.289,115.87,35.601,81.33,88.056,27.62,1993.556,0.985226
DSU-SYN-08,47,127.031,121.982,36.604,89.673,95.346,27.829,1930.533,0.987872
DSU-SYN-08,48,125.48,122.632,34.333,86.692,91.904,25.49,1903.271,0.990048
DSU-SYN-08,49,129.993,124.651,37.36,98.253,94.546,34.393,1966.626,0.991837
DSU-SYN-08,50,124.966,117.36,36.954,91.466,95.027,31.262,1999.735,0.993307
DSU-SYN-09,1,103.198,111.541,24.757,97.931,54.637,21.419,2018.768,0.008163
DSU-SYN-09,2,100.56,108.834,21.974,98.465,61.602,24.754,1879.644,0.009952
DSU-SYN-09,3,98.692,117.86,21.54,95.105,52.859,20.406,1907.429,0.012128
DSU-SYN-09,4,105.407,121.089,23.842,103.542,47.85,25.545,1846.126,0.014774
DSU-SYN-09,5,105.158,118.163,21.291,89.963,54.21,24.813,1882.998,0.017986
DSU-SYN-09,6,95.252,111.428,21.97,96.893,50.388,19.862,1778.331,0.021881
DSU-SYN-09,7,102.608,110.515,23.512,105.492,50.844,22.921,1909.008,0.026597
DSU-SYN-09,8,100.188,113.652,26.738,97.429,65.396,24.534,1814.985,0.032295
DSU-SYN-09,9,104.802,118.247,26.415,96.127,59.153,23.336,1890.336,0.039166
DSU-SYN-09,10,97.426,121.878,25.069,91.698,66.321,29.11,1913.652,0.047426
DSU-SYN-09,11,109.865,117.398,19.798,88.752,60.8,22.086,1782.472,0.057324
DSU-SYN-09,12,102.629,120.262,20.378,97.384,68.565,20.928,1910.92,0.069138
DSU-SYN-09,13,100.772,120.165,26.822,104.833,65.241,20.796,1932.204,0.083173
DSU-SYN-09,14,99.23,119.033,24.805,103.661,62.139,21.635,1764.73,0.09975
DSU-SYN-09,15,108.206,119.014,27.128,100.91,52.076,26.242,1839.13,0.119203
DSU-SYN-09,16,105.962,115.255,28.477,96.417,58.935,24.19,1795.398,0.141851
DSU-SYN-09,17,106.375,127.023,23.268,104.622,44.986,23.934,1857.777,0.167982
DSU-SYN-09,18,101.166,124.907,23.825,101.843,59.816,19.364,1809.401,0.197816
DSU-SYN-09,19,110.67,109.556,22.889,101.25,73.214,26.219,1859.736,0.231475
DSU-SYN-09,20,113.062,117.078,27.511,96.319,69.941,23.44,1837.983,0.268941
DSU-SYN-09,21,106.193,122.906,23.953,108.7,60.825,26.179,1953.259,0.310026
DSU-SYN-09,22,107.772,120.111,25.786,109.653,77.58,27.162,2003.918,0.354344
DSU-SYN-09,23,124.364,125.743,26.849,111.609,60.095,23.901,1914.257,0.401312
DSU-SYN-09,24,113.039,123.171,26.222,114.984,72.305,24.812,1917.446,0.450166
DSU-SYN-09,25,116.375,128.809,22.105,107.677,69.116,27.373,2043.003,0.5
DSU-SYN-09,26,113.015,128.763,26.525,106.609,67.552,25.682,1991.818,0.549834
DSU-SYN-09,27,103.047,124.728,26.745,110.039,68.616,27.06,1933.375,0.598688
DSU-SYN-09,28,105.18,125.82,28.745,122.886,75.729,22.367,2006.727,0.645656
DSU-SYN-09,29,115.401,129.247,28.4,108.233,72.312,27.274,2094.085,0.689974
DSU-SYN-09,30,110.829,127.373,20.493,110.91,69.597,23.847,2060.206,0.731059
DSU-SYN-09,31,115.252,118.477,27.975,109.893,76.407,23.349,2061.953,0.768525
DSU-SYN-09,32,114.722,131.894,27.913,114.673,64.949,23.002,2029.079,0.802184
DSU-SYN-09,33,116.633,127.874,29.311,115.185,68.973,26.125,2094.711,0.832018
DSU-SYN-09,34,118.769,140.778,26.204,116.994,77.842,26.871,2051.697,0.858149
DSU-SYN-09,35,109.806,129.239,25.302,107.574,70.965,24.407,2134.4,0.880797
DSU-SYN-09,36,120.908,127.624,27.431,107.212,73.162,28.104,2157.116,0.90025
DSU-SYN-09,37,114.636,137.701,24.374,111.24,80.717,31.354,2138.884,0.916827
DSU-SYN-09,38,118.252,121.719,23.176,119.811,74.592,24.471,2113.141,0.930862
DSU-SYN-09,39,119.242,137.63,28.631,126.665,77.024,26.996,2186.6,0.942676
DSU-SYN-09,40,113.952,147.158,29.277,121.798,80.325,32.019,2170.543,0.952574
DSU-SYN-09,41,110.968,140.252,27.527,120.337,69.664,28.677,2071.95,0.960834
DSU-SYN-09,42,119.618,131.937,33.225,131.739,77.756,27.55,2093.466,0.967705
DSU-SYN-09,43,124.75,131.816,27.387,125.842,74.361,27.319,2010.625,0.973403
DSU-SYN-09,44,122.825,143.25,30.267,128.845,72.608,28.024,2056.71,0.978119
DSU-SYN-09,45,118.236,137.477,28.737,111.684,69.873,23.997,2158.301,0.982014
DSU-SYN-09,46,129.752,140.486,23.758,128.757,83.446,23.6,2103.639,0.985226
DSU-SYN-09,47,124.958,136.473,25.239,123.954,65.055,26.918,2205.314,0.987872
DSU-SYN-09,48,119.611,131.265,30.745,126.185,85.784,29.67,2202.006,0.990048
DSU-SYN-09,49,123.216,135.12,28.755,118.953,70.685,25.103,2107.106,0.991837
DSU-SYN-09,50,120.785,141.023,28.434,126.43,84.465,26.919,2168.916,0.993307
DSU-SYN-10,1,110.964,113.292,33.596,73.155,75.122,33.444,1755.328,0.008163
DSU-SYN-10,2,114.452,109.443,29.424,83.401,65.825,27.768,1843.851,0.009952
DSU-SYN-10,3,114.037,105.231,33.142,80.024,74.307,30.983,1718.288,0.012128
DSU-SYN-10,4,112.502,105.239,28.075,74.92,83.694,30.314,1677.346,0.014774
DSU-SYN-10,5,104.657,106.298,35.958,79.393,82.191,30.245,1803.949,0.017986
DSU-SYN-10,6,105.75,111.616,31.237,85.778,69.542,29.824,1796.77,0.021881
DSU-SYN-10,7,111.743,109.036,31.431,76.809,84.154,32.024,1720.284,0.026597
DSU-SYN-10,8,115.458,103.403,29.163,87.031,64.411,31.743,1757.563,0.032295
DSU-SYN-10,9,111.682,109.288,33.612,76.021,79.079,29.738,1689.391,0.039166
DSU-SYN-10,10,112.039,114.295,36.391,85.465,67.796,30.716,1839.353,0.047426
DSU-SYN-10,11,116.695,111.491,33.156,80.945,71.486,24.786,1806.537,0.057324
DSU-SYN-10,12,114.209,110.567,28.962,85.509,87.699,29.776,1781.99,0.069138
DSU-SYN-10,13,115.077,118.194,29.815,83.167,70.855,28.272,1787.046,0.083173
DSU-SYN-10,14,120.567,117.335,33.576,80.053,90.941,28.64,1755.511,0.09975
DSU-SYN-10,15,105.306,115.661,34.971,97.247,68.036,33.436,1806.236,0.119203
DSU-SYN-10,16,118.618,100.849,36.332,87.958,76.593,31.498,1754.536,0.141851
DSU-SYN-10,17,112.161,107.241,28.158,88.984,84.499,28.242,1840.334,0.167982
DSU-SYN-10,18,114.268,111.737,31.367,79.169,84.258,29.961,1966.458,0.197816
DSU-SYN-10,19,116.433,106.071,36.168,88.995,82.98,33.239,1789.312,0.231475
DSU-SYN-10,20,116.239,110.518,30.058,84.453,87.387,31.013,1752.023,0.268941
DSU-SYN-10,21,109.836,120.439,33.26,83.054,78.546,26.899,1958.19,0.310026
DSU-SYN-10,22,116.448,119.75,33.832,96.491,82.616,32.911,1922.205,0.354344
DSU-SYN-10,23,122.375,115.498,33.351,100.439,76.574,30.986,1887.001,0.401312
DSU-SYN-10,24,122.15,112.49,34.959,89.008,73.501,31.204,1823.575,0.450166
DSU-SYN-10,25,112.363,116.219,35.636,94.278,87.392,26.558,1820.294,0.5
DSU-SYN-10,26,131.799,111.196,36.188,88.093,85.464,30.016,1969.823,0.549834
DSU-SYN-10,27,123.495,115.07,32.275,94.896,78.687,32.873,2129.025,0.598688
DSU-SYN-10,28,130.407,121.748,34.916,82.69,78.969,35.209,1903.979,0.645656
DSU-SYN-10,29,120.958,118.126,32.692,87.937,87.486,29.959,1920.686,0.689974
DSU-SYN-10,30,121.288,122.306,34.969,95.13,92.192,32.005,1965.405,0.731059
DSU-SYN-10,31,128.22,123.709,35.365,97.509,84.669,30.366,2049.963,0.768525
DSU-SYN-10,32,128.699,123.251,36.6,98.043,94.212,34.997,2070.006,0.802184
DSU-SYN-10,33,126.507,128.446,36.615,102.217,92.322,33.402,1963.668,0.832018
DSU-SYN-10,34,130.988,136.208,35.235,99.423,88.475,31.674,2131.121,0.858149
DSU-SYN-10,35,124.524,120.019,32.314,94.95,81.355,34.569,2225.783,0.880797
DSU-SYN-10,36,126.406,114.405,38.628,95.562,99.79,32.366,1991.413,0.90025
DSU-SYN-10,37,127.648,126.826,35.891,97.308,91.133,29.961,2068.406,0.916827
DSU-SYN-10,38,119.857,121.07,38.426,102.415,96.149,33.037,2126.706,0.930862
DSU-SYN-10,39,133.626,125.734,38.905,105.359,90.206,29.889,2077.793,0.942676
DSU-SYN-10,40,131.911,129.133,34.294,95.636,95.8,33.113,1919.334,0.952574
DSU-SYN-10,41,131.205,114.568,34.312,109.366,104.155,30.286,2030.758,0.960834
DSU-SYN-10,42,129.666,132.86,35.476,98.546,102.636,32.417,2106.431,0.967705
DSU-SYN-10,43,122.17,123.2,32.587,95.2,98.493,33.253,2035.249,0.973403
DSU-SYN-10,44,125.897,123.038,37.512,107.534,77.801,31.319,2070.138,0.978119
DSU-SYN-10,45,129.217,126.228,37.447,99.893,90.469,32.801,2140.581,0.982014
DSU-SYN-10,46,126.109,123.955,37.253,111.155,91.892,35.825,2147.372,0.985226
DSU-SYN-10,47,129.498,123.263,35.985,100.316,98.872,34.016,2078.397,0.987872
DSU-SYN-10,48,124.229,119.518,42.177,100.832,89.142,37.026,2082.306,0.990048
DSU-SYN-10,49,132.779,123.698,36.03,100.921,85.53,33.236,2083.839,0.991837
DSU-SYN-10,50,139.167,124.844,30.998,101.407,110.293,35.628,2006.795,0.993307
DSU-SYN-11,1,92.794,80.837,20.058,90.05,82.564,23.806,1645.102,0.008163
DSU-SYN-11,2,89.923,82.539,24.439,84.891,86.335,25.535,1841.071,0.009952
DSU-SYN-11,3,81.331,79.156,24.506,102.212,83.984,29.911,1727.961,0.012128
DSU-SYN-11,4,84.826,82.216,20.445,84.613,84.558,25.707,1749.896,0.014774
DSU-SYN-11,5,83.506,86.206,22.269,100.796,84.154,31.617,1675.595,0.017986
DSU-SYN-11,6,90.366,79.889,22.476,90.869,77.934,25.506,1630.713,0.021881
DSU-SYN-11,7,78.472,79.598,25.102,82.954,74.175,33.041,1686.519,0.026597
DSU-SYN-11,8,91.878,88.193,25.217,83.537,81.111,24.542,1904.025,0.032295
DSU-SYN-11,9,82.422,79.866,20.993,83.842,90.75,34.673,1701.542,0.039166
DSU-SYN-11,10,83.943,74.07,23.025,91.105,78.892,29.205,1764.984,0.047426
DSU-SYN-11,11,92.339,83.852,20.93,97.216,83.073,30.914,1795.597,0.057324
DSU-SYN-11,12,83.827,78.474,21.853,87.144,87.766,29.621,1820.779,0.069138
DSU-SYN-11,13,93.171,86.941,26.81,96.608,83.924,32.503,1756.109,0.083173
DSU-SYN-11,14,89.966,82.007,25.649,101.577,83.543,32.141,1615.119,0.09975
DSU-SYN-11,15,91.56,86.346,22.169,108.886,83.838,27.934,1760.673,0.119203
DSU-SYN-11,16,82.231,83.155,26.556,91.307,79.715,32.322,1859.468,0.141851
DSU-SYN-11,17,95.3,85.149,23.627,90.831,79.243,26.547,1730.225,0.167982
DSU-SYN-11,18,88.079,80.143,24.921,97.72,96.013,27.612,1803.166,0.197816
DSU-SYN-11,19,95.422,87.298,26.398,101.704,88.446,28.786,1767.51,0.231475
DSU-SYN-11,20,87.694,85.212,23.166,91.133,89.87,32.574,1740.213,0.268941
DSU-SYN-11,21,96.689,84.81,24.16,94.639,91.663,28.058,1886.918,0.310026
DSU-SYN-11,22,94.841,87.531,22.006,101.275,94.31,30.624,1986.116,0.354344
DSU-SYN-11,23,104.064,90.087,24.574,103.607,84.85,33.054,1868.8,0.401312
DSU-SYN-11,24,99.077,95.938,29.916,102.89,90.177,34.115,1925.873,0.450166
DSU-SYN-11,25,97.087,93.426,26.341,105.131,83.712,26.696,1810.977,0.5
DSU-SYN-11,26,94.765,91.078,27.684,103.043,94.027,27.701,1855.73,0.549834
DSU-SYN-11,27,103.404,98.152,24.525,106.101,107.018,30.923,1854.178,0.598688
DSU-SYN-11,28,100.445,96.483,26.189,105.977,86.104,28.758,1906.338,0.645656
DSU-SYN-11,29,101.285,93.989,26.341,107.506,100.988,31.102,1958.024,0.689974
DSU-SYN-11,30,100.143,100.42,27.924,113.238,100.753,32.995,1935.523,0.731059
DSU-SYN-11,31,104.75,103.552,25.538,105.097,98.311,32.718,1895.965,0.768525
DSU-SYN-11,32,103.757,98.37,21.795,108.291,96.951,31.421,2062.864,0.802184
DSU-SYN-11,33,98.589,95.254,20.949,107.379,96.118,30.672,2050.237,0.832018
DSU-SYN-11,34,109.442,100.237,26.681,116.997,98.896,30.011,1860.402,0.858149
DSU-SYN-11,35,103.34,104.028,33.41,111.707,94.875,29.189,2025.97,0.880797
DSU-SYN-11,36,97.073,103.357,29.858,114.383,98.539,33.646,2005.135,0.90025
DSU-SYN-11,37,102.304,110.156,27.016,116.785,85.676,35.494,2100.956,0.916827
DSU-SYN-11,38,106.596,103.95,29.36,108.583,103.751,30.34,1959.74,0.930862
DSU-SYN-11,39,112.295,106.242,26.256,108.298,96.831,34.243,1935.898,0.942676
DSU-SYN-11,40,108.622,105.281,27.85,118.977,99.077,31.919,1940.46,0.952574
DSU-SYN-11,41,112.073,97.863,28.985,112.671,94.752,30.965,2108.146,0.960834
DSU-SYN-11,42,108.119,96.773,28.908,112.373,121.93,33.23,1986.762,0.967705
DSU-SYN-11,43,114.313,92.717,28.408,125.342,100.622,28.207,1987.401,0.973403
DSU-SYN-11,44,114.57,103.887,26.098,109.367,98.056,33.464,2110.204,0.978119
DSU-SYN-11,45,112.63,104.357,24.885,105.597,104.691,29.213,2001.909,0.982014
DSU-SYN-11,46,108.947,96.447,25.67,113.07,104.578,35.244,2061.156,0.985226
DSU-SYN-11,47,107.842,98.451,25.566,110.628,104.069,33.443,1872.463,0.987872
DSU-SYN-11,48,103.584,108.244,28.452,105.239,115.787,32.538,2047.012,0.990048
DSU-SYN-11,49,109.542,100.416,26.444,126.511,107.708,34.673,2060.986,0.991837
DSU-SYN-11,50,102.555,108.668,26.162,115.513,91.881,27.522,2043.367,0.993307
DSU-SYN-12,1,103.004,95.708,27.845,104.295,79.896,22.576,1734.355,0.008163
DSU-SYN-12,2,111.52,111.297,25.643,91.819,73.398,24.611,1724.957,0.009952
DSU-SYN-12,3,106.52,112.625,29.536,94.526,81.952,22.27,1848.534,0.012128
DSU-SYN-12,4,109.881,122.128,23.544,87.584,74.203,24.24,1872.229,0.014774
DSU-SYN-12,5,103.884,110.355,29.448,96.018,65.989,26.78,1822.736,0.017986
DSU-SYN-12,6,110.294,106.923,27.126,91.404,75.677,23.354,1678.455,0.021881
DSU-SYN-12,7,102.138,102.226,27.139,91.818,73.219,24.548,1695.354,0.026597
DSU-SYN-12,8,114.812,104.75,25.528,95,61.022,21.344,1809.651,0.032295
DSU-SYN-12,9,98.92,111.8,30.423,90.04,73.929,26.147,1710.362,0.039166
DSU-SYN-12,10,112.095,103.005,25.492,87.642,74.399,26.279,1732.627,0.047426
DSU-SYN-12,11,101.578,101.125,27.721,103.721,74.904,22.458,1802.117,0.057324
DSU-SYN-12,12,106.949,104.86,24.396,101.367,57.542,25.47,1719.567,0.069138
DSU-SYN-12,13,106.348,115.466,25.075,89.144,72.276,24.569,1725.309,0.083173
DSU-SYN-12,14,100.829,102.974,30.145,94.038,76.096,22.95,1715.047,0.09975
DSU-SYN-12,15,117.436,106.712,25.929,100.594,69.445,22.199,1767.765,0.119203
DSU-SYN-12,16,109.457,109.358,32.378,96.533,59.964,24.596,1776.494,0.141851
DSU-SYN-12,17,110.143,109.76,27.205,94.775,78.433,22.535,1715.344,0.167982
DSU-SYN-12,18,125.582,105.488,27.673,86.773,76.05,21.682,1759.659,0.197816
DSU-SYN-12,19,116.294,112.034,29.009,85.86,87.046,21.177,1907.729,0.231475
DSU-SYN-12,20,116.851,113.235,25.634,98.221,73.948,24.387,1794.479,0.268941
DSU-SYN-12,21,102.29,116.696,27.77,95.307,74.234,25.383,1761.732,0.310026
DSU-SYN-12,22,102.005,113.921,29.487,97.993,71.594,24.895,1735.073,0.354344
DSU-SYN-12,23,108.99,108.977,30.53,98.048,76.734,29.757,1876.353,0.401312
DSU-SYN-12,24,116.7,111.762,27.168,88.18,86.211,26.196,1853.795,0.450166
DSU-SYN-12,25,115.216,118.188,25.016,98.856,74.577,29.714,1942.583,0.5
DSU-SYN-12,26,105.786,107.835,28.817,100.657,74.445,30.356,1918.115,0.549834
DSU-SYN-12,27,120.053,112.823,31.193,102.283,81.669,27.227,1796.864,0.598688
DSU-SYN-12,28,126.509,118.041,32.819,99.147,78.769,22.992,1942.505,0.645656
DSU-SYN-12,29,119.652,115.605,27.299,98.975,84.904,24.919,1890.287,0.689974
DSU-SYN-12,30,127.797,118.255,33.211,104.279,87.485,26.116,1831.771,0.731059
DSU-SYN-12,31,127.878,118.665,32.085,103.79,85.776,24.245,2048.365,0.768525
DSU-SYN-12,32,122.899,121.782,33.779,115.981,92.031,23,1923.245,0.802184
DSU-SYN-12,33,116.859,124.121,30.957,101.356,86.903,22.944,1977.172,0.832018
DSU-SYN-12,34,114.072,123.598,31.603,121.722,93.645,25.732,2045.997,0.858149
DSU-SYN-12,35,115.769,116.549,31.602,97.823,88.788,24.333,2002.618,0.880797
DSU-SYN-12,36,117.718,123.833,30.913,119.603,89.44,25.044,1984.08,0.90025
DSU-SYN-12,37,116.684,124.041,32.42,126.38,86,26.366,1966.032,0.916827
DSU-SYN-12,38,124.719,124.171,30.881,118.392,86.31,29.56,2048.241,0.930862
DSU-SYN-12,39,123.81,120.901,37.139,107.232,92.036,25.268,2139.083,0.942676
DSU-SYN-12,40,128.483,119.262,32.402,113.898,87.347,29.081,2044.311,0.952574
